token,kelas,bobot
Tertawaan,Other,2.4367936E-4
Tina_Talisa,Other,1.075056E-4
Transparent,Other,1.6484193E-4
Tribun,Other,3.6438734E-5
TrioMacan,Other,0.0
TuitIndonesia,Other,0.0
VIVAPemilu,Other,1.2183968E-4
VIVAnews,Other,2.2217823E-4
WJB__,Other,2.825861E-5
Widodo,Other,1.9929756E-4
YouTube,Other,6.618464E-5
Yuddy,Other,2.68764E-4
_,Other,0.0
a,Other,0.0
aPartaiSocmed,Other,3.420779E-5
abubakarsidiqjj,Other,2.825861E-5
aburizalbakrie,Other,9.317152E-5
acan000,Other,0.0
acara,Other,4.8337093E-5
ada,Other,0.0
adalah,Other,0.0
adetikcom,Other,7.436476E-5
adik,Other,6.450336E-5
adil,Other,6.629512E-5
adu,Other,4.1644267E-5
agama,Other,6.629512E-5
agar,Other,0.0
ah,Other,4.5362503E-5
ahok,Other,0.0
ajak,Other,1.4724222E-4
ajar,Other,1.7021719E-4
akan,Other,0.0
akhir,Other,5.949181E-5
akompascom,Other,3.4951438E-5
aksi,Other,0.0
aku,Other,0.0
akun,Other,0.0
al,Other,1.5409135E-4
ala,Other,0.0
alami,Other,9.6755044E-5
alas,Other,8.626313E-5
alhamdulillah,Other,7.346216E-5
aliputangdotcom,Other,2.7514961E-5
aman,Other,2.3113703E-4
amat,Other,1.2567645E-4
ambil,Other,2.9002256E-5
ambulans,Other,0.0
amohmahfudmd,Other,4.6106154E-5
amrbodel,Other,1.8275951E-4
anak,Other,0.0
anda,Other,0.0
aneh,Other,2.528402E-5
anggap,Other,1.3460021E-4
antara,Other,1.5409135E-4
antek,Other,5.5029923E-5
anti,Other,0.0
anull,Other,3.346414E-5
apa,Other,0.0
apakah,Other,9.816149E-5
apalagi,Other,0.0
arah,Other,1.702953E-4
arb,Other,0.0
arepublikaonline,Other,0.0
arti,Other,6.321005E-5
as,Other,2.7514961E-5
asal,Other,7.213382E-5
asing,Other,6.915923E-5
asli,Other,3.0489553E-5
asmev014,Other,2.4540372E-5
atas,Other,0.0
atau,Other,0.0
awal,Other,4.3131564E-5
ayo,Other,5.5029923E-5
b,Other,3.4951438E-5
baca,Other,9.593054E-5
bagai,Other,0.0
bagaimana,Other,1.888865E-4
bagi,Other,1.531914E-4
bagus,Other,7.064652E-5
bahan,Other,8.3288534E-5
bahas,Other,1.5050784E-4
bahkan,Other,4.8337093E-5
bahwa,Other,2.6027667E-5
baik,Other,0.0
baju,Other,4.6764937E-4
bakal,Other,7.5852055E-5
bakar,Other,5.196104E-5
balik,Other,2.0227216E-4
banding,Other,0.0
bang,Other,1.2567645E-4
banget,Other,1.3460021E-4
bangga,Other,3.2430855E-4
bangsa,Other,0.0
bangun,Other,0.0
bangunsiap,Other,6.27116E-5
banjir,Other,3.4951438E-5
bantu,Other,5.056804E-5
banyak,Other,0.0
bapak,Other,0.0
baris,Other,3.58352E-5
baru,Other,2.6994408E-4
basuki_btp,Other,1.5050784E-4
batal,Other,1.4692431E-4
bawa,Other,6.3953696E-5
bayang,Other,1.6360249E-5
bayar,Other,0.0
bbm,Other,1.6508976E-4
beda,Other,8.551948E-5
been,Other,1.0033856E-4
begini,Other,6.9902875E-5
begitu,Other,0.0
bela,Other,2.7514961E-5
belakang,Other,0.0
beli,Other,0.0
beliau,Other,0.0
belum,Other,0.0
benar,Other,0.0
benci,Other,2.6771315E-5
bentuk,Other,3.0489553E-5
berani,Other,0.0
berapa,Other,3.7926027E-5
beri,Other,7.882665E-5
berita,Other,0.0
bersih,Other,4.1644267E-5
besar,Other,1.6285882E-4
besok,Other,4.8337093E-5
betul,Other,1.04110666E-4
biar,Other,0.0
biasa,Other,4.9080743E-5
biaya,Other,0.0
bicara,Other,0.0
bijak,Other,4.3875207E-5
bikin,Other,1.0559796E-4
bila,Other,9.36996E-5
bilang,Other,1.0039243E-4
bisa,Other,0.0
blusukan,Other,8.551948E-5
bodoh,Other,0.0
bohong,Other,6.841558E-5
boleh,Other,4.2387914E-5
boneka,Other,4.68498E-5
bos,Other,2.6027667E-5
botMotivasi,Other,8.779624E-5
btw,Other,9.6755044E-5
bu,Other,9.317152E-5
buat,Other,0.0
budimandjatmiko,Other,8.06292E-5
buka,Other,3.6438734E-5
bukan,Other,0.0
bukti,Other,7.882665E-5
buku,Other,1.7559247E-4
bulan,Other,2.2309428E-5
bung,Other,2.6771315E-5
bungkus,Other,7.16704E-5
buruh,Other,0.0
butuh,Other,6.321005E-5
by,Other,0.0
cak,Other,1.6484193E-4
calon,Other,0.0
capres,Other,0.0
cara,Other,0.0
cari,Other,0.0
catat,Other,1.5946664E-4
cawapres,Other,1.6955165E-4
cawapresnya,Other,3.8669677E-5
cc,Other,0.0
celaka,Other,1.1288087E-4
cerdas,Other,0.0
chirpified,Other,8.779624E-5
chirpstory,Other,6.450336E-5
cilik,Other,1.9334839E-5
cina,Other,5.056804E-5
cinta,Other,3.12332E-5
citra,Other,1.1452174E-4
coba,Other,5.5029923E-5
cocok,Other,0.0
cont,Other,1.4871608E-4
cukong,Other,3.6438734E-5
cukup,Other,2.6771315E-5
culik,Other,3.346414E-5
cuma,Other,0.0
d,Other,0.0
daerah,Other,0.0
daftar,Other,2.7514961E-5
dagang,Other,0.0
dalam,Other,0.0
damping,Other,2.2235063E-4
dampingi,Other,6.629512E-5
dan,Other,0.0
dana,Other,8.403218E-5
dapat,Other,0.0
dari,Other,7.510841E-5
daripada,Other,0.0
datang,Other,1.234455E-4
day,Other,2.4912198E-4
deh,Other,0.0
dekat,Other,8.06292E-5
deklarasi,Other,2.2038649E-4
demi,Other,1.05713836E-4
demo,Other,0.0
demokrat,Other,3.225168E-5
dengan,Other,0.0
dengar,Other,2.9745905E-5
depan,Other,0.0
detik,Other,0.0
detikcom,Other,0.0
di,Other,1.8219366E-4
dia,Other,2.1565781E-4
dialog,Other,8.2420964E-5
didik,Other,0.0
diri,Other,9.890513E-5
dki,Other,0.0
do,Other,0.0
dong,Other,0.0
dosa,Other,2.3796723E-5
dua,Other,1.093162E-4
dubes,Other,2.4540372E-5
duet,Other,5.5773573E-5
duga,Other,4.68498E-5
dukung,Other,0.0
dulu,Other,0.0
dunia,Other,0.0
eh,Other,0.0
ekonomi,Other,0.0
elite,Other,2.825861E-5
emang,Other,6.629512E-5
era,Other,2.060524E-4
etis,Other,2.230943E-6
fadjruL,Other,7.8837445E-5
fakta,Other,3.5695088E-5
farhatabbaslaw,Other,0.0
fitnah,Other,5.8748163E-5
for,Other,6.0979106E-5
foto,Other,1.612584E-4
frans_surya,Other,1.5050784E-4
g,Other,0.0
ga,Other,4.1644267E-5
gabung,Other,2.7413928E-4
gagal,Other,3.9413324E-5
gaji,Other,0.0
gak,Other,4.4618857E-5
galau,Other,0.0
gambar,Other,9.1379756E-5
ganjar,Other,8.849407E-5
gara,Other,2.0078485E-5
gbk,Other,2.0599039E-4
giat,Other,1.612584E-4
gila,Other,2.7514961E-5
grup,Other,1.612584E-4
gub,Other,2.528402E-5
gubernur,Other,2.7886787E-4
guna,Other,2.6771315E-5
guru,Other,0.0
h,Other,0.0
ha,Other,0.0
hadap,Other,7.8083E-5
hadiah,Other,1.4871608E-4
hadir,Other,4.5362503E-5
hadiri,Other,1.1467264E-4
hafidz_ary,Other,7.436476E-5
hak,Other,0.0
hal,Other,6.987864E-5
ham,Other,0.0
hamzah,Other,1.02623366E-4
hanya,Other,0.0
hapus,Other,0.0
harap,Other,0.0
harga,Other,0.0
hari,Other,0.0
harus,Other,0.0
has,Other,1.0213032E-4
hasil,Other,1.08572545E-4
hati,Other,0.0
haz,Other,2.418876E-4
he,Other,6.915923E-5
hebat,Other,6.5440996E-5
heboh,Other,1.4692431E-4
henti,Other,1.164644E-4
hidup,Other,1.1303444E-4
hilang,Other,2.528402E-5
hina,Other,2.6771315E-5
hingga,Other,8.600448E-5
hitam,Other,7.510841E-5
honorer,Other,1.79176E-6
http,Other,0.0
httpt,Other,0.0
httptc,Other,0.0
httptco,Other,0.0
httptcoe91SeQ3NYc,Other,8.849407E-5
hukum,Other,0.0
hura,Other,1.43524E-4
i,Other,6.5440996E-5
ibu,Other,8.403218E-5
ide,Other,5.1311683E-5
ideal,Other,5.354263E-5
ikan,Other,2.9745905E-5
ikut,Other,9.6674186E-5
imbau,Other,8.779624E-5
impor,Other,8.779624E-5
in,Other,3.6438734E-5
indogroupon,Other,9.890513E-5
indonesia,Other,0.0
indosiar,Other,6.629512E-5
info,Other,3.6438734E-5
ingat,Other,1.3088199E-4
ingin,Other,0.0
ingkar,Other,2.825861E-5
ini,Other,0.0
inilahdotcom,Other,1.79176E-4
internasional,Other,2.1565782E-5
interupsi,Other,8.600448E-5
ipb,Other,4.0852127E-4
irama,Other,6.27116E-5
is,Other,6.692828E-5
isi,Other,0.0
islam,Other,4.1644267E-5
istana,Other,0.0
isu,Other,4.2387914E-5
itu,Other,0.0
iya,Other,0.0
jabat,Other,5.4286273E-5
jadi,Other,0.0
jaga,Other,9.4963274E-5
jahat,Other,0.0
jakarta,Other,1.0559796E-4
jalan,Other,8.775041E-5
jalin,Other,7.16704E-5
jam,Other,9.85468E-5
jangan,Other,0.0
janji,Other,0.0
jantung,Other,6.091984E-5
jasmev,Other,1.19727265E-4
jasmev014,Other,2.2755352E-4
jauh,Other,8.421272E-5
jawab,Other,1.1452174E-4
jd,Other,2.1565782E-5
jelas,Other,0.0
jelek,Other,2.6771315E-5
jenguk,Other,1.08572545E-4
jfb,Other,2.4540372E-5
jgn,Other,2.9745905E-5
jika,Other,1.5393506E-4
jil,Other,1.612584E-5
jk,Other,1.8442461E-4
jkw,Other,7.8083E-5
jkwap,Other,4.3131564E-5
jok,Other,6.629512E-5
jokowi,Other,0.0
jokowi_do,Other,0.0
jokowiforpresident,Other,3.1902484E-4
jokowisamad,Other,5.5773573E-5
jpnncom,Other,7.16704E-5
jual,Other,4.7593447E-5
juang,Other,0.0
juga,Other,0.0
jujur,Other,3.12332E-5
jumhur,Other,4.300224E-5
k,Other,0.0
kabar,Other,0.0
kader,Other,2.825861E-5
kait,Other,2.1565782E-5
kakak,Other,5.912808E-5
kalah,Other,1.8275951E-4
kalau,Other,0.0
kali,Other,0.0
kalian,Other,1.0392208E-4
kalo,Other,0.0
kami,Other,0.0
kampanye,Other,0.0
kamu,Other,0.0
kan,Other,1.4872952E-4
kantor,Other,2.0067712E-4
kaos,Other,1.7200896E-4
kapan,Other,2.528402E-5
karena,Other,2.4763466E-4
kasi,Other,6.27116E-5
kasih,Other,6.24664E-5
kasus,Other,2.3796723E-5
kata,Other,0.0
kaum,Other,0.0
kawan,Other,8.06292E-5
kaya,Other,4.2387914E-5
kayak,Other,5.2055333E-5
ke,Other,3.6438734E-5
kecewa,Other,6.321005E-5
kejora,Other,8.600448E-5
keluar,Other,2.7514961E-5
keluarga,Other,0.0
kemarin,Other,0.0
kembali,Other,8.3288534E-5
kemeja,Other,2.7738058E-4
kena,Other,5.8748163E-5
kenal,Other,7.213382E-5
kenapa,Other,0.0
kepada,Other,1.3534386E-4
keranda,Other,3.4951438E-5
kerap,Other,6.987864E-5
keren,Other,4.015697E-5
kerja,Other,0.0
ketika,Other,0.0
ketua,Other,0.0
khusus,Other,2.060524E-4
kian,Other,3.12332E-5
kini,Other,2.6771315E-5
kira,Other,6.091984E-5
kita,Other,0.0
klo,Other,2.825861E-5
koalisi,Other,0.0
kode,Other,1.3796552E-4
kok,Other,0.0
komitmen,Other,5.279898E-5
kompascom,Other,2.6920042E-4
kompasiana,Other,1.0392208E-4
komunikasi,Other,7.525392E-5
kondisi,Other,4.015697E-5
konfederasi,Other,7.8837445E-5
kontra,Other,2.1565782E-5
kontrak,Other,0.0
korantempo,Other,4.6106154E-5
korupsi,Other,7.8083E-5
kota,Other,4.5362503E-5
kotak,Other,1.9929756E-4
kpk,Other,5.279898E-5
kritik,Other,7.65957E-5
kritik_us,Other,7.7045675E-5
kritisi,Other,1.8275951E-4
ksn,Other,1.264201E-4
kuasa,Other,0.0
kuat,Other,9.36996E-5
kubu,Other,7.525392E-5
kuda,Other,6.450336E-5
kumpul,Other,6.27116E-5
kurang,Other,2.9745905E-5
kurawa,Other,4.9080743E-5
kursi,Other,5.016928E-5
lagi,Other,0.0
lagu,Other,7.362111E-5
lah,Other,0.0
lahir,Other,8.9237714E-5
lain,Other,0.0
laki,Other,3.9413324E-5
laku,Other,0.0
lalu,Other,0.0
lama,Other,8.105759E-5
langgar,Other,4.68498E-5
langgeng,Other,3.8669677E-5
langsung,Other,7.7045675E-5
lanjut,Other,1.3617375E-4
lapor,Other,1.1467264E-4
lawan,Other,3.12332E-5
layak,Other,0.0
lbh,Other,5.1311683E-5
lebih,Other,0.0
lewat,Other,1.10059846E-4
lho,Other,8.421272E-5
lihat,Other,1.5170411E-4
liputangdotcom,Other,0.0
loh,Other,3.5695088E-5
lokal,Other,6.27116E-5
lokalisasi,Other,8.9588E-5
lol,Other,2.7514961E-5
luar,Other,3.4951438E-5
lucu,Other,5.912808E-5
lupa,Other,2.9002256E-5
m,Other,0.0
ma,Other,2.4540372E-5
macam,Other,5.196104E-5
macet,Other,3.718238E-5
mah,Other,0.0
mahfud,Other,6.987864E-5
main,Other,0.0
maju,Other,5.949181E-5
maka,Other,4.1644267E-5
makan,Other,7.8083E-5
makin,Other,0.0
maksud,Other,4.658576E-5
malaikat,Other,2.2576175E-4
malam,Other,3.8669677E-5
malu,Other,2.0078485E-5
mampu,Other,9.890513E-5
mana,Other,0.0
mandat,Other,4.4077297E-4
mantap,Other,4.5362503E-5
marah,Other,1.881348E-4
mari,Other,1.2900672E-4
mas,Other,6.9902875E-5
masa,Other,0.0
masalah,Other,0.0
masih,Other,0.0
massa,Other,1.79176E-4
masuk,Other,0.0
masyarakat,Other,3.718238E-5
mata,Other,0.0
mati,Other,2.0078485E-5
mau,Other,0.0
may,Other,2.513529E-4
mbak,Other,6.27116E-5
md,Other,1.6137153E-4
media,Other,0.0
mega,Other,6.0382317E-4
mei,Other,8.3288534E-5
memang,Other,1.2790739E-4
menang,Other,1.6657707E-4
mental,Other,0.0
menteri,Other,0.0
merdekadotcom,Other,1.0336702E-4
mereka,Other,9.964878E-5
mikir,Other,0.0
milih,Other,9.2955954E-5
milik,Other,0.0
militer,Other,2.528402E-5
min,Other,2.9002256E-5
minta,Other,0.0
misi,Other,3.5695088E-5
misteri,Other,2.508464E-4
mmd,Other,1.56166E-5
mobil,Other,0.0
moga,Other,7.287747E-5
mohmahfudmd,Other,3.4043437E-4
moral,Other,5.8004513E-5
mpr,Other,3.12332E-5
mrk,Other,7.16704E-5
muda,Other,4.3131564E-5
mudah,Other,2.6027667E-5
mulai,Other,1.1303444E-4
muncul,Other,0.0
mundur,Other,4.9080743E-5
mungkin,Other,8.849407E-5
murah,Other,2.060524E-4
nah,Other,8.105759E-5
naik,Other,7.5852055E-5
nak,Other,4.5869057E-4
nama,Other,0.0
namun,Other,6.27116E-5
nanti,Other,0.0
nas,Other,0.0
nasi,Other,8.600448E-5
nasib,Other,0.0
nasional,Other,0.0
negara,Other,0.0
negeri,Other,2.6027667E-5
news,Other,0.0
nilai,Other,0.0
no,Other,2.6771315E-5
nol,Other,1.7200896E-4
nomor,Other,6.987864E-5
nonarray,Other,2.4540372E-5
ntt,Other,5.1311683E-5
nu,Other,6.8086876E-5
nusantara,Other,6.091984E-5
nya,Other,0.0
nyapres,Other,3.0489553E-5
nyata,Other,0.0
o,Other,4.3131564E-5
of,Other,2.0784416E-4
ogah,Other,7.525392E-5
oh,Other,6.091984E-5
okezonenews,Other,8.3288534E-5
okowi,Other,3.081827E-4
oleh,Other,1.3088199E-4
om,Other,0.0
opahcuki,Other,6.469734E-5
orang,Other,0.0
orasi,Other,2.6771315E-5
otak,Other,3.2720498E-5
outsourching,Other,7.16704E-5
outsourcing,Other,1.254232E-4
p,Other,0.0
pada,Other,0.0
padahal,Other,0.0
padu,Other,5.733632E-5
pagi,Other,4.2387914E-5
paham,Other,8.9588E-5
pak,Other,0.0
pakai,Other,1.6732072E-4
paling,Other,0.0
pan,Other,8.2420964E-5
pangan,Other,7.16704E-5
pantas,Other,4.015697E-5
para,Other,0.0
partai,Other,0.0
partaisocmed,Other,2.9002256E-5
pas,Other,4.2387914E-5
pasang,Other,3.798531E-4
pasar,Other,0.0
pasrah,Other,3.6438734E-5
pasti,Other,1.9334837E-4
pasu,Other,2.9002256E-5
patok,Other,1.3259024E-4
patungan,Other,0.0
pdi,Other,0.0
pdip,Other,2.1565782E-5
peduli,Other,0.0
pekik,Other,1.9351009E-4
pelangi,Other,1.7200896E-4
pencapresan,Other,7.16704E-5
penting,Other,7.064652E-5
penuh,Other,2.825861E-5
percaya,Other,6.3953696E-5
perempuan,Other,2.885353E-4
perintah,Other,0.0
peristiwa,Other,2.544299E-4
perlu,Other,0.0
pernah,Other,1.5988425E-4
pesan,Other,4.6106154E-5
peta,Other,7.346216E-5
pihak,Other,4.3875207E-5
pikir,Other,2.825861E-5
pilih,Other,0.0
pilpres,Other,6.023546E-5
pilu,Other,3.1176623E-4
pimpin,Other,2.3201805E-4
pintar,Other,9.1379756E-5
pisah,Other,2.6159696E-4
pkb,Other,3.048955E-4
pks,Other,6.9902875E-5
pkspiyungan,Other,3.9413324E-5
pocong,Other,6.27116E-5
polisi,Other,6.0979106E-5
politik,Other,0.0
popularitas,Other,1.8634304E-4
populer,Other,1.2363143E-4
poros,Other,6.023546E-5
poster,Other,1.6842544E-4
ppp,Other,2.3113703E-4
prabowo,Other,0.0
prediksi,Other,8.9588E-5
presiden,Other,0.0
prestasi,Other,2.0078485E-5
pribumig,Other,4.1644267E-5
prihatin,Other,0.0
pro,Other,1.3980575E-4
produk,Other,8.06292E-5
prof,Other,0.0
profesional,Other,9.741784E-5
program,Other,0.0
proxy,Other,9.1379756E-5
prt,Other,1.1080349E-4
publik,Other,0.0
puja,Other,2.1565782E-5
puji,Other,7.7045675E-5
puluh,Other,4.0135425E-4
pun,Other,3.5695088E-5
punya,Other,0.0
putih,Other,2.1788875E-4
putus,Other,4.68498E-5
ragu,Other,5.8004513E-5
rahasia,Other,6.987864E-5
raih,Other,5.2055334E-6
rakyat,Other,0.0
ramping,Other,0.0
rapat,Other,2.2829982E-4
rasa,Other,2.0747769E-4
ratu_adil,Other,2.150112E-4
ratus,Other,1.3617375E-4
raya,Other,8.551948E-5
relawan,Other,3.9562053E-4
rencana,Other,2.4540372E-5
republikaonline,Other,1.732699E-4
residen014,Other,0.0
residen014com,Other,0.0
resmi,Other,2.3053077E-5
revolusi,Other,0.0
ri,Other,0.0
ribu,Other,0.0
rieke_diah,Other,4.68498E-5
rimanews,Other,0.0
rmolco,Other,7.8837445E-5
rr,Other,5.2055333E-5
rt,Other,0.0
rumah,Other,4.4098304E-4
rupa,Other,6.27116E-5
saat,Other,2.0822133E-4
sadar,Other,4.7593447E-5
saididu,Other,2.4540372E-5
saja,Other,0.0
sakit,Other,2.4391642E-4
salah,Other,0.0
sama,Other,0.0
samad,Other,1.2047092E-4
sampah,Other,0.0
sampai,Other,7.7339355E-5
sangat,Other,6.5440996E-5
santai,Other,6.27116E-5
santri,Other,2.544299E-4
sapi,Other,1.0187972E-4
saran,Other,1.0708526E-4
satu,Other,3.718238E-5
saudara,Other,4.3875207E-5
saya,Other,0.0
sayang,Other,7.16704E-5
sayapilihjokowi,Other,3.3166684E-4
sayasujiatmi,Other,2.528402E-5
sby,Other,1.1229079E-4
sda,Other,1.07828906E-4
se,Other,9.2955954E-5
sebab,Other,1.5409135E-4
sebut,Other,0.0
sedang,Other,3.8669677E-5
sederhana,Other,7.8083E-5
sehat,Other,0.0
sejahtera,Other,0.0
sejak,Other,6.27116E-5
sekarang,Other,9.146866E-5
sekarbarbiegirl,Other,7.525392E-5
selain,Other,0.0
selalu,Other,6.321005E-5
selamat,Other,1.8145001E-4
selesai,Other,0.0
seluruh,Other,2.7514961E-5
semangat,Other,6.629512E-5
semiaji_w,Other,5.8004513E-5
sempat,Other,7.16704E-5
semua,Other,1.5244776E-4
senang,Other,3.346414E-5
sendiri,Other,0.0
sepakat,Other,0.0
sepeda,Other,2.3651232E-4
seperti,Other,0.0
serah,Other,6.841558E-5
serang,Other,1.4154904E-4
serbet,Other,2.2217823E-4
serikat,Other,2.483783E-4
sering,Other,7.510841E-5
seru,Other,8.779624E-5
setelah,Other,8.600448E-5
sholat,Other,7.346216E-5
si,Other,0.0
siap,Other,1.732699E-4
siapa,Other,0.0
sih,Other,0.0
sikap,Other,1.3617375E-4
sindir,Other,1.8145001E-4
singa_maritim,Other,3.12332E-5
sistem,Other,8.403218E-5
slang,Other,2.992239E-4
sm,Other,0.0
smp,Other,3.6438734E-5
soal,Other,0.0
sodor,Other,7.16704E-6
sok,Other,7.9570294E-5
sokan,Other,1.075056E-4
sokong,Other,4.8337093E-5
solo,Other,7.436476E-5
sorot,Other,1.5767489E-4
sosial,Other,0.0
sosok,Other,4.4618857E-5
spi,Other,9.444325E-5
st,Other,0.0
sua,Other,2.1142767E-4
suai,Other,3.0489553E-5
suara,Other,5.726087E-5
subsidi,Other,1.6583342E-4
subuh,Other,8.779624E-5
sudah,Other,0.0
suka,Other,1.2790739E-4
sukses,Other,1.3617375E-4
sumpah,Other,0.0
survei,Other,8.626313E-5
surya,Other,4.5362503E-5
susul,Other,7.436476E-6
susup,Other,1.4513257E-4
sy,Other,3.346414E-5
t,Other,2.3796723E-5
tadi,Other,4.0900617E-5
tahu,Other,0.0
tahun,Other,2.0004122E-4
tak,Other,0.0
takut,Other,6.767193E-5
tambah,Other,0.0
tanda,Other,7.436476E-5
tang,Other,2.2309428E-5
tanggap,Other,1.2900672E-4
tani,Other,0.0
tanpa,Other,8.9237714E-5
tanya,Other,9.444325E-5
tapi,Other,0.0
tarik,Other,3.9413324E-5
tawa,Other,1.3460021E-4
tbayupatti,Other,0.0
tegas,Other,5.651722E-5
tekan,Other,1.5946664E-4
telah,Other,2.0078485E-5
teman,Other,2.9745905E-5
tempat,Other,6.27116E-5
tempodotco,Other,1.7200896E-4
temu,Other,3.4951438E-5
tengah,Other,5.056804E-5
tengok,Other,1.3975728E-4
tentang,Other,0.0
tentu,Other,0.0
tepat,Other,6.841558E-5
terang,Other,2.0822134E-5
terima,Other,6.4145005E-4
ternak,Other,1.5767489E-4
terobos,Other,1.3617375E-4
terus,Other,1.6508976E-4
tetap,Other,0.0
tetep,Other,4.4618857E-5
tfb,Other,0.0
the,Other,6.915923E-5
tiap,Other,4.8337093E-5
tiba,Other,8.9588E-5
tidak,Other,0.0
tiga,Other,8.403218E-5
tim,Other,1.6484193E-4
timbang,Other,1.1898362E-4
timur,Other,7.8837445E-5
tinggal,Other,1.1467264E-4
tipu,Other,1.9409203E-4
tiru,Other,2.7951456E-4
to,Other,5.4286273E-5
tokoh,Other,4.015697E-5
tolak,Other,0.0
top,Other,6.450336E-5
topeng,Other,3.0489553E-5
transportasi,Other,2.1859471E-4
trauma,Other,1.5050784E-4
tribunnews,Other,9.890513E-5
triomacan,Other,6.9902875E-5
triomacan000,Other,6.618464E-5
tu,Other,0.0
tuduh,Other,3.5695088E-5
tuhan,Other,5.1311683E-5
tuit,Other,0.0
tuju,Other,0.0
tum,Other,1.09297354E-4
tunggu,Other,0.0
tuntas,Other,4.0900617E-5
tuntut,Other,5.354263E-5
turun,Other,8.551948E-5
turut,Other,0.0
tutup,Other,1.0033856E-4
tv,Other,4.6106154E-5
uang,Other,0.0
ubah,Other,2.7514961E-5
uji,Other,1.2004792E-4
ujung,Other,5.016928E-5
ump,Other,6.27116E-5
umum,Other,1.0039243E-4
un,Other,6.618464E-5
undang,Other,1.7738422E-4
ungkap,Other,8.421272E-5
untuk,Other,0.0
untung,Other,3.8669677E-5
upah,Other,2.0970863E-4
urus,Other,0.0
usaha,Other,5.2055333E-5
usai,Other,1.1108912E-4
usul,Other,4.5362503E-5
usung,Other,5.733632E-5
ut,Other,3.5695088E-5
uu,Other,9.6755044E-5
via,Other,0.0
video,Other,0.0
visi,Other,4.9080743E-5
vs,Other,5.726087E-5
wah,Other,4.3875207E-5
wakil,Other,2.7055576E-4
waktu,Other,3.9413324E-5
wanita,Other,2.6027667E-5
wapres,Other,2.9745905E-5
warga,Other,7.7339355E-5
warna,Other,9.1379756E-5
wong,Other,4.4618857E-5
wow,Other,2.528402E-5
wujud,Other,1.2363143E-4
ya,Other,1.0634161E-4
yah,Other,3.346414E-5
yakin,Other,3.529767E-4
yang,Other,0.0
yg,Other,0.0
youtube,Other,2.6159696E-4
