content,original_id,from,date_created,sentiment,original_sentiment
'Alhamdulillah sebgain masy kini tersadar tlh & akan disesatkan olh propaganda sindikasi media dg boneka bernama @jokowi_do2 ! @TrioMacan2000','461909017111969792','3_srikandi','2014-05-01 23:44:26','Other','Possibly Positive'
'@detikcom ga berkualitas!cukup deh berita nipu2nya! Ga malu tipuan2 sebelum pileg soal jokowi effect yg ga terbukti sama sedikitpun?!','461908912300490753','Humberto_Osorio','2014-05-01 23:44:01','Other','Possibly Negative'
'@gladysput @sahaL_AS hahahaa matakna kang sateu acan nulis mikir heula.. Naon salahna jokowi naon manfaatna aher..','461908830566105088','meirzashany','2014-05-01 23:43:41','Other','Possibly Negative'
'Mobil esemka made indonesia ternyata yg bikin orang china  munafik sekali jokowi mengatas namakan made indonesia','461908796755820544','AdityaJul94','2014-05-01 23:43:33','Other','Possibly Negative'
'Jokowi: Selamat Hari Buruh http://t.co/owUTgibp8B? #sayapilihjokowi #jokowiforpresident  0','461908790355304448','rahmaazharir','2014-05-01 23:43:32','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/hRqtrFeARG? #sayapilihjokowi #jokowiforpresident  0','461908790661500929','sartikarasya','2014-05-01 23:43:32','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/hX2PORe8Bx? #sayapilihjokowi #jokowiforpresident  0','461908791232319490','srimulyasari45','2014-05-01 23:43:32','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/ghlyCtMImN? #sayapilihjokowi #jokowiforpresident  0','461908787079954432','jahrir1','2014-05-01 23:43:31','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/GVZ28cVjlg? #sayapilihjokowi #jokowiforpresident  0','461908787553529856','mala_mil','2014-05-01 23:43:31','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/sx2hUEw5Ip? #sayapilihjokowi #jokowiforpresident  0','461908787751043072','lamunan3','2014-05-01 23:43:31','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/kkDjlQVbaJ? #sayapilihjokowi #jokowiforpresident  0','461908785489911808','devita_ra07','2014-05-01 23:43:30','Other','Possibly Positive'
'Kalo buat saya sih gak ngefek@detikcom: Jokowi Effect Dianggap Mampu Tekan Dana Kampanye Caleg PDIP http://t.co/FyhXOmxTT6','461908778724503552','tikoprastika','2014-05-01 23:43:29','Other','Possibly Positive'
'@ekurnia82 Kelihatannya mrk tidak dukung Jokowi  Prabowo dan mafia Ciiin tapi mrk benarkan filosofi itu dgn mengaitkan Hadits Nabi. Aneh.','461908701226344448','iwanwild','2014-05-01 23:43:10','Other','Possibly Negative'
'@mohmahfudmd RT @TrioMacan2000: Kami kcewa sm mahfud  dia takut bsuara jujur @rizky_alhasbi:  Bgmn jika mahfud bersanding dengan jokowi can?','461908660835201025','ikeuramayanti','2014-05-01 23:43:01','Other','Possibly Negative'
'2 Jokowi: Selamat Hari Buruh http://t.co/3bnVUeeP5N? #sayapilihjokowi #jokowiforpresident','461908566870224896','jahrir1','2014-05-01 23:42:38','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/FsDB4UBEOk? #sayapilihjokowi #jokowiforpresident  5','461908539855089664','mala_mil','2014-05-01 23:42:32','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/owUTgibp8B? #sayapilihjokowi #jokowiforpresident  5','461908540202811392','rahmaazharir','2014-05-01 23:42:32','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/hRqtrFeARG? #sayapilihjokowi #jokowiforpresident  5','461908540609687552','sartikarasya','2014-05-01 23:42:32','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/kkDjlQVbaJ? #sayapilihjokowi #jokowiforpresident  5','461908536058839040','devita_ra07','2014-05-01 23:42:31','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/JTkyHEWBqP? #sayapilihjokowi #jokowiforpresident  ? via @rahmaazharir','461908514470768640','zazli1','2014-05-01 23:42:26','Other','Possibly Positive'
'Begini Tanggapan Jokowi Soal Buruh Outsourcing http://t.co/b7vu7wiHEM','461908509093675008','InfoYogya123','2014-05-01 23:42:25','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/GVZ28cVjlg? #sayapilihjokowi #jokowiforpresident  ?','461908509148192771','mala_mil','2014-05-01 23:42:25','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/owUTgibp8B? #sayapilihjokowi #jokowiforpresident  ?','461908510129680384','rahmaazharir','2014-05-01 23:42:25','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/hRqtrFeARG? #sayapilihjokowi #jokowiforpresident  ?','461908510263877633','sartikarasya','2014-05-01 23:42:25','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/hX2PORe8Bx? #sayapilihjokowi #jokowiforpresident  ?','461908511275122688','srimulyasari45','2014-05-01 23:42:25','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/kkDjlQVbaJ? #sayapilihjokowi #jokowiforpresident  ?','461908506941988866','devita_ra07','2014-05-01 23:42:24','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/ghlyCtMImN? #sayapilihjokowi #jokowiforpresident  ?','461908507424718850','jahrir1','2014-05-01 23:42:24','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/jV7yftd1b5? #sayapilihjokowi #jokowiforpresident  ?','461908507458297858','dewipermata99','2014-05-01 23:42:24','Other','Possibly Positive'
'Jelas2 buruh tdk berpihak ke @jokowi_do2  muak thdp Megawati krn pelopor Outsourching! Eh sindikasi media ngebalik fakta! @TrioMacan2000','461908495546077184','3_srikandi','2014-05-01 23:42:21','Other','Possibly Negative'
'#BeritaJogja Begini Tanggapan Jokowi Soal Buruh Outsourcing http://t.co/zW2CQYFeS0 via Tribun','461908488063438848','JogjaBersama','2014-05-01 23:42:20','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/FsDB4UBEOk? #sayapilihjokowi #jokowiforpresident  /','461908483638837248','mala_mil','2014-05-01 23:42:19','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/ghlyCtMImN? #sayapilihjokowi #jokowiforpresident  /','461908481277452288','jahrir1','2014-05-01 23:42:18','Other','Possibly Positive'
'@joelian_stc175 @Fahrihamzah yg jadi pertanyaan bukan masalah jokowi cengar-cengir. Pertanyaan anda itu kesannya memojokan.','461908468526354432','prasyoyo','2014-05-01 23:42:15','Other','Possibly Negative'
'Jokowi: Selamat Hari Buruh http://t.co/GVZ28cVjlg? #sayapilihjokowi #jokowiforpresident  89','461908459235995648','mala_mil','2014-05-01 23:42:13','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/owUTgibp8B? #sayapilihjokowi #jokowiforpresident  89','461908461224075264','rahmaazharir','2014-05-01 23:42:13','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/hRqtrFeARG? #sayapilihjokowi #jokowiforpresident  89','461908461446369280','sartikarasya','2014-05-01 23:42:13','Other','Possibly Positive'
'\Saya bangga anak saya bisa kelola usaha dg baik\ #JKW4P #jokowi','461908441988993024','OmTit','2014-05-01 23:42:09','Positive','Positive'
'Kutipan berikut adalah penggalan dari cerita Jokowi Naik Haji','461908400817704960','bagusious','2014-05-01 23:41:59','Other','Possibly Positive'
'@Interupsi_ID pa\'jokowi kalo nanti menang pilpres nanti tlg hostnya Tina taliza jdikan menteri urusan wanita krna dia smart & cantik.','461908363731685377','dj_sammyns','2014-05-01 23:41:50','Other','Possibly Positive'
'@Interupsi_ID Jokowi membebaskan anak untuk memilih jalan hidupnya ??? dilarang memanfaatkan jabatan bapaknya itu baru benar','461908262036578305','donny_satyo','2014-05-01 23:41:26','Positive','Positive'
'Jokowi untuk Indonesia Hebat @Interupsi_ID #JKW4P','461908263466856448','taufikers81','2014-05-01 23:41:26','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/FsDB4UBEOk? #sayapilihjokowi #jokowiforpresident  y','461908245125537792','mala_mil','2014-05-01 23:41:22','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/owUTgibp8B? #sayapilihjokowi #jokowiforpresident  y','461908245850767361','rahmaazharir','2014-05-01 23:41:22','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/hRqtrFeARG? #sayapilihjokowi #jokowiforpresident  y','461908245959802881','sartikarasya','2014-05-01 23:41:22','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/kkDjlQVbaJ? #sayapilihjokowi #jokowiforpresident  y','461908243753615360','devita_ra07','2014-05-01 23:41:21','Other','Possibly Positive'
't Jokowi: Selamat Hari Buruh http://t.co/3bnVUeeP5N? #sayapilihjokowi #jokowiforpresident','461908227983040512','jahrir1','2014-05-01 23:41:18','Other','Possibly Positive'
'Hah efak efek efak efek! Lebay! @detikcom: Jokowi Effect Dianggap Mampu Tekan Dana Kampanye Caleg PDIP http://t.co/bNBb6vkilH','461908212015329280','dkhoreanita','2014-05-01 23:41:14','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/kkDjlQVbaJ? #sayapilihjokowi #jokowiforpresident  ba','461908191442264064','devita_ra07','2014-05-01 23:41:09','Other','Possibly Positive'
'Jokowi dan Gita Wirjawan dianggap cocok sebagai pasangan pemimpin muda. http://t.co/Nxshy4Ci9a','461908155413196800','PocongKesurupan','2014-05-01 23:41:00','Positive','Positive'
'Jokowi: Selamat Hari Buruh http://t.co/JTkyHEWBqP? #sayapilihjokowi #jokowiforpresident  b','461908140699561987','zazli1','2014-05-01 23:40:57','Other','Possibly Positive'
'Catat! @Suara_Egaliter: Biarkan Sebahagian Aktivis Kiri Mendukung Jokowi  Yang Lupa Dosa Sosial Megawati Terhadap Buruh  @Presiden2014com','461908137503498241','PartaiGolput53','2014-05-01 23:40:56','Other','Possibly Negative'
'Jokowi: Selamat Hari Buruh http://t.co/GVZ28cVjlg? #sayapilihjokowi #jokowiforpresident  b','461908137864212481','mala_mil','2014-05-01 23:40:56','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/Nnp6iwZuMq? #sayapilihjokowi #jokowiforpresident  b','461908139210964992','jay_ray6','2014-05-01 23:40:56','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/owUTgibp8B? #sayapilihjokowi #jokowiforpresident  b','461908139239948288','rahmaazharir','2014-05-01 23:40:56','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/hRqtrFeARG? #sayapilihjokowi #jokowiforpresident  b','461908139483209728','sartikarasya','2014-05-01 23:40:56','Other','Possibly Positive'
'RT @zazli1: Jokowi: Selamat Hari Buruh http://t.co/091wNJQoCd  #sayapilihjokowi #jokowiforpresident via @jokowil5','461908130902056961','sofiyanto15','2014-05-01 23:40:54','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/GVZ28cVjlg? #sayapilihjokowi #jokowiforpresident  q','461908121191841792','mala_mil','2014-05-01 23:40:52','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/owUTgibp8B? #sayapilihjokowi #jokowiforpresident  q','461908121481252865','rahmaazharir','2014-05-01 23:40:52','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/hRqtrFeARG? #sayapilihjokowi #jokowiforpresident  q','461908122362068992','sartikarasya','2014-05-01 23:40:52','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/JTkyHEWBqP? #sayapilihjokowi #jokowiforpresident  q','461908122815066112','zazli1','2014-05-01 23:40:52','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/kkDjlQVbaJ? #sayapilihjokowi #jokowiforpresident  q','461908118511689728','devita_ra07','2014-05-01 23:40:51','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/OJYlaizqrM? #sayapilihjokowi #jokowiforpresident  f','461908097838370816','partai2014','2014-05-01 23:40:47','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/JTkyHEWBqP? #sayapilihjokowi #jokowiforpresident  f','461908099058507777','zazli1','2014-05-01 23:40:47','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/kkDjlQVbaJ? #sayapilihjokowi #jokowiforpresident  f','461908094159572992','devita_ra07','2014-05-01 23:40:46','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/jV7yftd1b5? #sayapilihjokowi #jokowiforpresident  f','461908094365474817','dewipermata99','2014-05-01 23:40:46','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/GVZ28cVjlg? #sayapilihjokowi #jokowiforpresident  f','461908097221410816','mala_mil','2014-05-01 23:40:46','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/owUTgibp8B? #sayapilihjokowi #jokowiforpresident  f','461908097456275457','rahmaazharir','2014-05-01 23:40:46','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/sx2hUEw5Ip? #sayapilihjokowi #jokowiforpresident  f','461908097523785728','lamunan3','2014-05-01 23:40:46','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/hRqtrFeARG? #sayapilihjokowi #jokowiforpresident  f','461908097624064000','sartikarasya','2014-05-01 23:40:46','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/QWLD7u3OHX? #sayapilihjokowi #jokowiforpresident','461908085154390016','novitaningrumr','2014-05-01 23:40:44','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/UOLNDoik5p? #sayapilihjokowi #jokowiforpresident','461908085108269056','dewipermata99','2014-05-01 23:40:43','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/JTkyHEWBqP? #sayapilihjokowi #jokowiforpresident  d','461908076795154433','zazli1','2014-05-01 23:40:42','Other','Possibly Positive'
'Podo wae @detikcom: Jokowi Effect Dianggap Mampu Tekan Dana Kampanye Caleg PDIP http://t.co/L7bpYOXCMX','461908077982146561','KrisnaRazorized','2014-05-01 23:40:42','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/GVZ28cVjlg? #sayapilihjokowi #jokowiforpresident  d','461908074735751168','mala_mil','2014-05-01 23:40:41','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/sx2hUEw5Ip? #sayapilihjokowi #jokowiforpresident  d','461908074966822913','lamunan3','2014-05-01 23:40:41','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/owUTgibp8B? #sayapilihjokowi #jokowiforpresident  d','461908076098904065','rahmaazharir','2014-05-01 23:40:41','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/hRqtrFeARG? #sayapilihjokowi #jokowiforpresident  d','461908076585447424','sartikarasya','2014-05-01 23:40:41','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/oxXEYZNhH3? #sayapilihjokowi #jokowiforpresident  d','461908072177631232','novitaningrumr','2014-05-01 23:40:40','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/kkDjlQVbaJ? #sayapilihjokowi #jokowiforpresident  d','461908072298852352','devita_ra07','2014-05-01 23:40:40','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/GVZ28cVjlg? #sayapilihjokowi #jokowiforpresident  g','461908043316215808','mala_mil','2014-05-01 23:40:34','Other','Possibly Negative'
'Jokowi: Selamat Hari Buruh http://t.co/owUTgibp8B? #sayapilihjokowi #jokowiforpresident  g','461908044461264897','rahmaazharir','2014-05-01 23:40:34','Other','Possibly Negative'
'Jokowi: Selamat Hari Buruh http://t.co/hX2PORe8Bx? #sayapilihjokowi #jokowiforpresident  g','461908046336503808','srimulyasari45','2014-05-01 23:40:34','Other','Possibly Negative'
'Jokowi: Selamat Hari Buruh http://t.co/JTkyHEWBqP? #sayapilihjokowi #jokowiforpresident  g','461908046365478912','zazli1','2014-05-01 23:40:34','Other','Possibly Negative'
'Jokowi: Selamat Hari Buruh http://t.co/jV7yftd1b5? #sayapilihjokowi #jokowiforpresident  g','461908040288313345','dewipermata99','2014-05-01 23:40:33','Other','Possibly Negative'
'Jokowi: Selamat Hari Buruh http://t.co/kkDjlQVbaJ? #sayapilihjokowi #jokowiforpresident  g','461908038274658305','devita_ra07','2014-05-01 23:40:32','Other','Possibly Negative'
'HARI BURUH 1 MEI : May Day Jokowi Sebut Aksi Turun ke Jalan Rugikan Buruh - http://t.co/39XZJYJYFN #sayapilihjokowi #jokowiforpresident','461908033883230208','IdrisSuherdi','2014-05-01 23:40:31','Other','Possibly Negative'
'Jokowi: Selamat Hari Buruh http://t.co/sx2hUEw5Ip? #sayapilihjokowi #jokowiforpresident  /','461908012245204992','lamunan3','2014-05-01 23:40:26','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/OJYlaizqrM? #sayapilihjokowi #jokowiforpresident  /','461907984567005185','partai2014','2014-05-01 23:40:20','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/hRqtrFeARG? #sayapilihjokowi #jokowiforpresident  /','461907985137025024','sartikarasya','2014-05-01 23:40:20','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/JTkyHEWBqP? #sayapilihjokowi #jokowiforpresident  /','461907985271226368','zazli1','2014-05-01 23:40:20','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/oxXEYZNhH3? #sayapilihjokowi #jokowiforpresident  /','461907981245112320','novitaningrumr','2014-05-01 23:40:19','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/kkDjlQVbaJ? #sayapilihjokowi #jokowiforpresident  /','461907981437652992','devita_ra07','2014-05-01 23:40:19','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/Nnp6iwZuMq? #sayapilihjokowi #jokowiforpresident  /','461907982201393152','jay_ray6','2014-05-01 23:40:19','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/GVZ28cVjlg? #sayapilihjokowi #jokowiforpresident  /','461907983270559744','mala_mil','2014-05-01 23:40:19','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/owUTgibp8B? #sayapilihjokowi #jokowiforpresident  /','461907984159764480','rahmaazharir','2014-05-01 23:40:19','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/kkDjlQVbaJ? #sayapilihjokowi #jokowiforpresident   .','461907943227539458','devita_ra07','2014-05-01 23:40:10','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/GVZ28cVjlg? #sayapilihjokowi #jokowiforpresident   .','461907943344979968','mala_mil','2014-05-01 23:40:10','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/owUTgibp8B? #sayapilihjokowi #jokowiforpresident   .','461907943626002432','rahmaazharir','2014-05-01 23:40:10','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/hRqtrFeARG? #sayapilihjokowi #jokowiforpresident   .','461907944884273152','sartikarasya','2014-05-01 23:40:10','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/JTkyHEWBqP? #sayapilihjokowi #jokowiforpresident   .','461907945509253120','zazli1','2014-05-01 23:40:10','Other','Possibly Positive'
'Jokowi: Selamat Hari Buruh http://t.co/sx2hUEw5Ip? #sayapilihjokowi #jokowiforpresident   .','461907941088821248','lamunan3','2014-05-01 23:40:09','Other','Possibly Positive'
'RT @JasmevMadura: Betul. RT@detikcom: Jokowi Effect Dianggap Mampu Tekan Dana Kampanye Caleg PDIP http://t.co/Rc7yFecaGw','461907881059553282','dodolidodoliput','2014-05-01 23:39:55','Other','Possibly Positive'
'?@detikcom: Jokowi Effect Dianggap Mampu Tekan Dana Kampanye Caleg PDIP http://t.co/AQrdJUf1Mg?<< NGGA NGEPEK!!','461907813149589505','bangunegeri','2014-05-01 23:39:39','Other','Possibly Positive'
'RT @dkyanrizal: Skaligus tekan perolehan suara jg gak??@detikcom Jokowi Effect Dianggap Mampu Tekan Dana Kampanye Caleg PDIP http://t.co/ik?','461907796338814976','presidenprabow1','2014-05-01 23:39:35','Other','Possibly Negative'
